"","date","detected_language","topic","n"
"5328",2023-04-21,"en","insect",1
"5329",2023-04-21,"en","ulez",3
"5330",2023-04-21,"fr","fifteen_minutes",1
"5331",2023-04-21,"it","insect",2
"5332",2023-04-21,"it","ulez",3
"5333",2023-04-21,"nl","fifteen_minutes",1
"5334",2023-04-21,"nl","ulez",1
"5335",2023-04-22,"de","climate_lockdown",1
"5336",2023-04-22,"de","fifteen_minutes",6
"5337",2023-04-22,"de","insect",5
"5338",2023-04-22,"en","fifteen_minutes",8
"5339",2023-04-22,"en","insect",1
"5340",2023-04-22,"en","ulez",3
"5341",2023-04-22,"fr","insect",1
"5342",2023-04-22,"fr","ulez",1
"5343",2023-04-22,"it","fifteen_minutes",1
"5344",2023-04-22,"it","insect",5
"5345",2023-04-22,"it","ulez",1
"5346",2023-04-22,"nl","insect",1
"5347",2023-04-22,"nl","ulez",1
"5348",2023-04-23,"de","fifteen_minutes",13
"5349",2023-04-23,"de","insect",5
"5350",2023-04-23,"de","ulez",1
"5351",2023-04-23,"en","fifteen_minutes",7
"5352",2023-04-23,"en","insect",1
"5353",2023-04-23,"en","ulez",5
"5354",2023-04-23,"it","insect",8
"5355",2023-04-23,"it","ulez",1
"5356",2023-04-23,"nl","fifteen_minutes",2
"5357",2023-04-23,"nl","insect",1
"5358",2023-04-24,"de","fifteen_minutes",4
"5359",2023-04-24,"de","ulez",4
"5360",2023-04-24,"en","fifteen_minutes",8
"5361",2023-04-24,"en","insect",3
"5362",2023-04-24,"en","ulez",13
"5363",2023-04-24,"it","fifteen_minutes",3
"5364",2023-04-24,"it","insect",3
"5365",2023-04-24,"it","ulez",2
"5366",2023-04-24,"nl","climate_lockdown",1
"5367",2023-04-25,"de","fifteen_minutes",1
"5368",2023-04-25,"de","insect",4
"5369",2023-04-25,"de","ulez",2
"5370",2023-04-25,"en","fifteen_minutes",5
"5371",2023-04-25,"en","insect",3
"5372",2023-04-25,"en","ulez",5
"5373",2023-04-25,"fr","fifteen_minutes",1
"5374",2023-04-25,"it","climate_lockdown",2
"5375",2023-04-25,"it","fifteen_minutes",1
"5376",2023-04-25,"it","insect",2
"5377",2023-04-25,"it","ulez",1
"5378",2023-04-25,"nl","insect",2
"5379",2023-04-26,"de","climate_lockdown",1
"5380",2023-04-26,"de","fifteen_minutes",4
"5381",2023-04-26,"de","insect",1
"5382",2023-04-26,"de","ulez",2
"5383",2023-04-26,"en","climate_lockdown",2
"5384",2023-04-26,"en","fifteen_minutes",9
"5385",2023-04-26,"en","insect",3
"5386",2023-04-26,"en","ulez",9
"5387",2023-04-26,"it","climate_lockdown",2
"5388",2023-04-26,"it","fifteen_minutes",1
"5389",2023-04-26,"it","insect",2
"5390",2023-04-26,"it","ulez",3
"5391",2023-04-26,"nl","insect",1
"5392",2023-04-27,"de","climate_lockdown",6
"5393",2023-04-27,"de","fifteen_minutes",6
"5394",2023-04-27,"de","insect",3
"5395",2023-04-27,"de","ulez",1
"5396",2023-04-27,"en","fifteen_minutes",7
"5397",2023-04-27,"en","insect",6
"5398",2023-04-27,"en","ulez",6
"5399",2023-04-27,"fr","fifteen_minutes",1
"5400",2023-04-27,"it","insect",3
"5401",2023-04-27,"it","ulez",2
"5402",2023-04-27,"nl","climate_lockdown",2
"5403",2023-04-27,"nl","fifteen_minutes",4
"5404",2023-04-28,"de","climate_lockdown",1
"5405",2023-04-28,"de","fifteen_minutes",1
"5406",2023-04-28,"de","insect",8
"5407",2023-04-28,"de","ulez",2
"5408",2023-04-28,"en","climate_lockdown",5
"5409",2023-04-28,"en","fifteen_minutes",11
"5410",2023-04-28,"en","insect",5
"5411",2023-04-28,"en","ulez",1
"5412",2023-04-28,"fr","climate_lockdown",1
"5413",2023-04-28,"fr","fifteen_minutes",2
"5414",2023-04-28,"it","fifteen_minutes",5
"5415",2023-04-28,"it","insect",5
"5416",2023-04-28,"it","ulez",1
"5417",2023-04-28,"nl","insect",1
"5418",2023-04-29,"de","fifteen_minutes",6
"5419",2023-04-29,"de","insect",3
"5420",2023-04-29,"de","ulez",1
"5421",2023-04-29,"en","climate_lockdown",2
"5422",2023-04-29,"en","fifteen_minutes",10
"5423",2023-04-29,"en","ulez",11
"5424",2023-04-29,"fr","climate_lockdown",1
"5425",2023-04-29,"fr","fifteen_minutes",1
"5426",2023-04-29,"it","climate_lockdown",1
"5427",2023-04-29,"it","fifteen_minutes",4
"5428",2023-04-29,"it","insect",3
"5429",2023-04-29,"it","ulez",1
"5430",2023-04-30,"de","climate_lockdown",3
"5431",2023-04-30,"de","fifteen_minutes",7
"5432",2023-04-30,"de","insect",1
"5433",2023-04-30,"de","ulez",6
"5434",2023-04-30,"en","climate_lockdown",3
"5435",2023-04-30,"en","fifteen_minutes",14
"5436",2023-04-30,"en","insect",1
"5437",2023-04-30,"en","ulez",20
"5438",2023-04-30,"fr","climate_lockdown",3
"5439",2023-04-30,"fr","fifteen_minutes",3
"5440",2023-04-30,"fr","ulez",2
"5441",2023-04-30,"it","climate_lockdown",1
"5442",2023-04-30,"it","fifteen_minutes",3
"5443",2023-04-30,"it","insect",7
"5444",2023-04-30,"it","ulez",2
"5445",2023-04-30,"nl","fifteen_minutes",1
"5446",2023-04-30,"nl","ulez",1
"5447",2023-05-01,"de","climate_lockdown",4
"5448",2023-05-01,"de","fifteen_minutes",6
"5449",2023-05-01,"de","insect",1
"5450",2023-05-01,"de","ulez",1
"5451",2023-05-01,"en","climate_lockdown",1
"5452",2023-05-01,"en","fifteen_minutes",23
"5453",2023-05-01,"en","ulez",7
"5454",2023-05-01,"fr","climate_lockdown",2
"5455",2023-05-01,"it","fifteen_minutes",1
"5456",2023-05-01,"it","insect",1
"5457",2023-05-01,"it","ulez",1
"5458",2023-05-01,"nl","fifteen_minutes",1
"5459",2023-05-02,"de","climate_lockdown",1
"5460",2023-05-02,"de","fifteen_minutes",4
"5461",2023-05-02,"de","insect",4
"5462",2023-05-02,"en","climate_lockdown",1
"5463",2023-05-02,"en","fifteen_minutes",8
"5464",2023-05-02,"en","insect",2
"5465",2023-05-02,"en","ulez",2
"5466",2023-05-02,"fr","fifteen_minutes",1
"5467",2023-05-02,"fr","ulez",1
"5468",2023-05-02,"it","fifteen_minutes",11
"5469",2023-05-02,"it","ulez",1
"5470",2023-05-02,"nl","fifteen_minutes",3
"5471",2023-05-03,"de","climate_lockdown",1
"5472",2023-05-03,"de","fifteen_minutes",5
"5473",2023-05-03,"de","insect",6
"5474",2023-05-03,"en","fifteen_minutes",11
"5475",2023-05-03,"en","insect",5
"5476",2023-05-03,"en","ulez",8
"5477",2023-05-03,"fr","climate_lockdown",2
"5478",2023-05-03,"fr","fifteen_minutes",2
"5479",2023-05-03,"fr","ulez",1
"5480",2023-05-03,"it","fifteen_minutes",1
"5481",2023-05-03,"it","insect",1
"5482",2023-05-03,"nl","fifteen_minutes",1
"5483",2023-05-03,"nl","ulez",1
"5484",2023-05-04,"de","climate_lockdown",1
"5485",2023-05-04,"de","fifteen_minutes",12
"5486",2023-05-04,"de","ulez",1
"5487",2023-05-04,"en","fifteen_minutes",7
"5488",2023-05-04,"en","insect",1
"5489",2023-05-04,"fr","fifteen_minutes",1
"5490",2023-05-04,"it","climate_lockdown",1
"5491",2023-05-04,"it","fifteen_minutes",4
"5492",2023-05-04,"it","insect",1
"5493",2023-05-04,"it","ulez",9
"5494",2023-05-05,"de","climate_lockdown",4
"5495",2023-05-05,"de","fifteen_minutes",5
"5496",2023-05-05,"de","insect",2
"5497",2023-05-05,"en","fifteen_minutes",10
"5498",2023-05-05,"en","insect",3
"5499",2023-05-05,"en","ulez",2
"5500",2023-05-05,"it","insect",2
"5501",2023-05-05,"it","ulez",8
"5502",2023-05-05,"nl","insect",2
"5503",2023-05-06,"de","climate_lockdown",2
"5504",2023-05-06,"de","fifteen_minutes",4
"5505",2023-05-06,"de","insect",1
"5506",2023-05-06,"de","ulez",1
"5507",2023-05-06,"en","fifteen_minutes",3
"5508",2023-05-06,"en","insect",7
"5509",2023-05-06,"en","ulez",1
"5510",2023-05-06,"fr","ulez",1
"5511",2023-05-06,"it","fifteen_minutes",15
"5512",2023-05-06,"it","insect",1
"5513",2023-05-06,"it","ulez",7
"5514",2023-05-06,"nl","fifteen_minutes",1
"5515",2023-05-07,"de","climate_lockdown",4
"5516",2023-05-07,"de","fifteen_minutes",12
"5517",2023-05-07,"de","insect",3
"5518",2023-05-07,"de","ulez",8
"5519",2023-05-07,"en","fifteen_minutes",8
"5520",2023-05-07,"en","insect",2
"5521",2023-05-07,"it","fifteen_minutes",7
"5522",2023-05-07,"it","ulez",3
"5523",2023-05-07,"nl","fifteen_minutes",3
"5524",2023-05-08,"de","fifteen_minutes",16
"5525",2023-05-08,"de","ulez",13
"5526",2023-05-08,"en","fifteen_minutes",7
"5527",2023-05-08,"en","insect",2
"5528",2023-05-08,"en","ulez",5
"5529",2023-05-08,"fr","climate_lockdown",2
"5530",2023-05-08,"fr","fifteen_minutes",8
"5531",2023-05-08,"fr","insect",1
"5532",2023-05-08,"it","fifteen_minutes",4
"5533",2023-05-08,"it","ulez",6
"5534",2023-05-08,"nl","fifteen_minutes",1
"5535",2023-05-09,"de","fifteen_minutes",6
"5536",2023-05-09,"de","insect",6
"5537",2023-05-09,"de","ulez",3
"5538",2023-05-09,"en","climate_lockdown",1
"5539",2023-05-09,"en","fifteen_minutes",5
"5540",2023-05-09,"en","ulez",7
"5541",2023-05-09,"fr","fifteen_minutes",2
"5542",2023-05-09,"it","fifteen_minutes",10
"5543",2023-05-09,"it","insect",10
"5544",2023-05-09,"it","ulez",13
"5545",2023-05-10,"de","fifteen_minutes",2
"5546",2023-05-10,"de","insect",13
"5547",2023-05-10,"en","fifteen_minutes",8
"5548",2023-05-10,"en","insect",1
"5549",2023-05-10,"en","ulez",5
"5550",2023-05-10,"fr","fifteen_minutes",1
"5551",2023-05-10,"it","fifteen_minutes",7
"5552",2023-05-10,"it","ulez",3
"5553",2023-05-11,"de","climate_lockdown",3
"5554",2023-05-11,"de","fifteen_minutes",5
"5555",2023-05-11,"de","insect",21
"5556",2023-05-11,"de","ulez",3
"5557",2023-05-11,"en","climate_lockdown",1
"5558",2023-05-11,"en","fifteen_minutes",6
"5559",2023-05-11,"en","insect",8
"5560",2023-05-11,"en","ulez",4
"5561",2023-05-11,"fr","fifteen_minutes",1
"5562",2023-05-11,"it","climate_lockdown",2
"5563",2023-05-11,"it","fifteen_minutes",13
"5564",2023-05-11,"it","insect",5
"5565",2023-05-11,"it","ulez",17
"5566",2023-05-11,"nl","climate_lockdown",3
"5567",2023-05-11,"nl","insect",1
"5568",2023-05-12,"de","fifteen_minutes",8
"5569",2023-05-12,"de","insect",14
"5570",2023-05-12,"de","ulez",6
"5571",2023-05-12,"en","fifteen_minutes",5
"5572",2023-05-12,"en","insect",14
"5573",2023-05-12,"en","ulez",4
"5574",2023-05-12,"fr","climate_lockdown",4
"5575",2023-05-12,"fr","fifteen_minutes",4
"5576",2023-05-12,"fr","insect",1
"5577",2023-05-12,"it","fifteen_minutes",2
"5578",2023-05-12,"it","insect",4
"5579",2023-05-12,"it","ulez",11
"5580",2023-05-12,"nl","insect",2
"5581",2023-05-13,"de","fifteen_minutes",2
"5582",2023-05-13,"de","insect",5
"5583",2023-05-13,"de","ulez",8
"5584",2023-05-13,"en","fifteen_minutes",4
"5585",2023-05-13,"en","insect",13
"5586",2023-05-13,"en","ulez",4
"5587",2023-05-13,"fr","fifteen_minutes",1
"5588",2023-05-13,"fr","insect",1
"5589",2023-05-13,"it","insect",1
"5590",2023-05-13,"it","ulez",15
"5591",2023-05-14,"de","climate_lockdown",1
"5592",2023-05-14,"de","fifteen_minutes",4
"5593",2023-05-14,"de","insect",3
"5594",2023-05-14,"de","ulez",4
"5595",2023-05-14,"en","fifteen_minutes",12
"5596",2023-05-14,"en","insect",6
"5597",2023-05-14,"en","ulez",2
"5598",2023-05-14,"fr","fifteen_minutes",1
"5599",2023-05-14,"fr","insect",1
"5600",2023-05-14,"fr","ulez",1
"5601",2023-05-14,"it","fifteen_minutes",1
"5602",2023-05-14,"it","ulez",7
"5603",2023-05-14,"nl","insect",2
"5604",2023-05-15,"de","fifteen_minutes",1
"5605",2023-05-15,"de","insect",5
"5606",2023-05-15,"de","ulez",5
"5607",2023-05-15,"en","fifteen_minutes",5
"5608",2023-05-15,"en","insect",10
"5609",2023-05-15,"en","ulez",4
"5610",2023-05-15,"fr","ulez",1
"5611",2023-05-15,"it","climate_lockdown",1
"5612",2023-05-15,"it","fifteen_minutes",4
"5613",2023-05-15,"it","insect",1
"5614",2023-05-15,"it","ulez",4
"5615",2023-05-15,"nl","fifteen_minutes",2
"5616",2023-05-16,"de","fifteen_minutes",3
"5617",2023-05-16,"de","insect",5
"5618",2023-05-16,"de","ulez",2
"5619",2023-05-16,"en","fifteen_minutes",5
"5620",2023-05-16,"en","insect",3
"5621",2023-05-16,"en","ulez",3
"5622",2023-05-16,"fr","climate_lockdown",1
"5623",2023-05-16,"fr","fifteen_minutes",1
"5624",2023-05-16,"it","climate_lockdown",1
"5625",2023-05-16,"it","fifteen_minutes",6
"5626",2023-05-16,"it","insect",6
"5627",2023-05-16,"it","ulez",8
"5628",2023-05-16,"nl","insect",1
"5629",2023-05-17,"de","fifteen_minutes",3
"5630",2023-05-17,"de","insect",4
"5631",2023-05-17,"de","ulez",5
"5632",2023-05-17,"en","climate_lockdown",1
"5633",2023-05-17,"en","fifteen_minutes",5
"5634",2023-05-17,"en","insect",3
"5635",2023-05-17,"en","ulez",1
"5636",2023-05-17,"fr","climate_lockdown",1
"5637",2023-05-17,"fr","fifteen_minutes",1
"5638",2023-05-17,"fr","ulez",1
"5639",2023-05-17,"it","climate_lockdown",1
"5640",2023-05-17,"it","fifteen_minutes",1
"5641",2023-05-17,"it","insect",3
"5642",2023-05-17,"it","ulez",3
"5643",2023-05-17,"nl","fifteen_minutes",3
"5644",2023-05-17,"nl","ulez",1
"5645",2023-05-18,"de","climate_lockdown",5
"5646",2023-05-18,"de","fifteen_minutes",3
"5647",2023-05-18,"de","insect",4
"5648",2023-05-18,"de","ulez",1
"5649",2023-05-18,"en","fifteen_minutes",6
"5650",2023-05-18,"en","insect",1
"5651",2023-05-18,"en","ulez",6
"5652",2023-05-18,"it","fifteen_minutes",1
"5653",2023-05-18,"it","insect",10
"5654",2023-05-18,"it","ulez",4
"5655",2023-05-18,"nl","ulez",2
"5656",2023-05-19,"de","climate_lockdown",1
"5657",2023-05-19,"de","fifteen_minutes",2
"5658",2023-05-19,"de","insect",4
"5659",2023-05-19,"de","ulez",4
"5660",2023-05-19,"en","fifteen_minutes",3
"5661",2023-05-19,"en","insect",1
"5662",2023-05-19,"en","ulez",4
"5663",2023-05-19,"fr","ulez",1
"5664",2023-05-19,"it","climate_lockdown",2
"5665",2023-05-19,"it","fifteen_minutes",3
"5666",2023-05-19,"it","insect",4
"5667",2023-05-19,"it","ulez",10
"5668",2023-05-19,"nl","fifteen_minutes",2
"5669",2023-05-20,"de","fifteen_minutes",4
"5670",2023-05-20,"de","ulez",3
"5671",2023-05-20,"en","fifteen_minutes",13
"5672",2023-05-20,"en","insect",1
"5673",2023-05-20,"en","ulez",4
"5674",2023-05-20,"fr","fifteen_minutes",4
"5675",2023-05-20,"fr","ulez",2
"5676",2023-05-20,"it","fifteen_minutes",5
"5677",2023-05-20,"it","insect",1
"5678",2023-05-20,"it","ulez",4
"5679",2023-05-20,"nl","climate_lockdown",1
"5680",2023-05-20,"nl","fifteen_minutes",1
"5681",2023-05-21,"de","climate_lockdown",5
"5682",2023-05-21,"de","fifteen_minutes",3
"5683",2023-05-21,"de","insect",3
"5684",2023-05-21,"en","fifteen_minutes",6
"5685",2023-05-21,"en","insect",2
"5686",2023-05-21,"fr","fifteen_minutes",1
"5687",2023-05-21,"fr","insect",1
"5688",2023-05-21,"fr","ulez",1
"5689",2023-05-21,"it","climate_lockdown",1
"5690",2023-05-21,"it","fifteen_minutes",3
"5691",2023-05-21,"it","insect",1
"5692",2023-05-21,"it","ulez",3
"5693",2023-05-21,"nl","ulez",1
"5694",2023-05-22,"de","climate_lockdown",3
"5695",2023-05-22,"de","fifteen_minutes",3
"5696",2023-05-22,"de","ulez",4
"5697",2023-05-22,"en","climate_lockdown",1
"5698",2023-05-22,"en","fifteen_minutes",5
"5699",2023-05-22,"en","insect",3
"5700",2023-05-22,"en","ulez",3
"5701",2023-05-22,"fr","fifteen_minutes",1
"5702",2023-05-22,"fr","ulez",1
"5703",2023-05-22,"it","fifteen_minutes",1
"5704",2023-05-22,"it","ulez",7
"5705",2023-05-22,"nl","climate_lockdown",1
"5706",2023-05-22,"nl","fifteen_minutes",2
"5707",2023-05-23,"de","climate_lockdown",8
"5708",2023-05-23,"de","fifteen_minutes",1
"5709",2023-05-23,"de","insect",7
"5710",2023-05-23,"en","fifteen_minutes",13
"5711",2023-05-23,"en","insect",1
"5712",2023-05-23,"en","ulez",3
"5713",2023-05-23,"fr","climate_lockdown",3
"5714",2023-05-23,"fr","fifteen_minutes",4
"5715",2023-05-23,"it","climate_lockdown",1
"5716",2023-05-23,"it","fifteen_minutes",4
"5717",2023-05-23,"it","ulez",3
"5718",2023-05-23,"nl","climate_lockdown",4
"5719",2023-05-23,"nl","fifteen_minutes",1
"5720",2023-05-24,"de","fifteen_minutes",2
"5721",2023-05-24,"de","insect",4
"5722",2023-05-24,"en","climate_lockdown",3
"5723",2023-05-24,"en","fifteen_minutes",11
"5724",2023-05-24,"en","insect",1
"5725",2023-05-24,"en","ulez",4
"5726",2023-05-24,"fr","climate_lockdown",3
"5727",2023-05-24,"fr","fifteen_minutes",3
"5728",2023-05-24,"it","fifteen_minutes",1
"5729",2023-05-24,"it","ulez",4
"5730",2023-05-24,"nl","climate_lockdown",1
"5731",2023-05-25,"de","climate_lockdown",2
"5732",2023-05-25,"de","fifteen_minutes",1
"5733",2023-05-25,"de","insect",3
"5734",2023-05-25,"de","ulez",1
"5735",2023-05-25,"en","climate_lockdown",1
"5736",2023-05-25,"en","fifteen_minutes",2
"5737",2023-05-25,"en","insect",2
"5738",2023-05-25,"en","ulez",1
"5739",2023-05-25,"it","climate_lockdown",1
"5740",2023-05-25,"it","fifteen_minutes",1
"5741",2023-05-25,"it","insect",8
"5742",2023-05-25,"it","ulez",2
"5743",2023-05-25,"nl","climate_lockdown",1
"5744",2023-05-26,"de","climate_lockdown",1
"5745",2023-05-26,"de","insect",3
"5746",2023-05-26,"de","ulez",1
"5747",2023-05-26,"en","climate_lockdown",1
"5748",2023-05-26,"en","fifteen_minutes",2
"5749",2023-05-26,"en","ulez",4
"5750",2023-05-26,"fr","climate_lockdown",1
"5751",2023-05-26,"fr","fifteen_minutes",1
"5752",2023-05-26,"fr","ulez",2
"5753",2023-05-26,"it","fifteen_minutes",3
"5754",2023-05-26,"it","insect",2
"5755",2023-05-26,"it","ulez",1
"5756",2023-05-26,"nl","fifteen_minutes",3
"5757",2023-05-27,"de","climate_lockdown",2
"5758",2023-05-27,"de","insect",11
"5759",2023-05-27,"en","fifteen_minutes",5
"5760",2023-05-27,"en","insect",1
"5761",2023-05-27,"en","ulez",11
"5762",2023-05-27,"fr","climate_lockdown",1
"5763",2023-05-27,"it","climate_lockdown",1
"5764",2023-05-27,"it","fifteen_minutes",1
"5765",2023-05-27,"it","insect",1
"5766",2023-05-27,"it","ulez",4
"5767",2023-05-28,"de","climate_lockdown",1
"5768",2023-05-28,"de","fifteen_minutes",2
"5769",2023-05-28,"de","insect",3
"5770",2023-05-28,"de","ulez",3
"5771",2023-05-28,"en","fifteen_minutes",5
"5772",2023-05-28,"en","insect",4
"5773",2023-05-28,"en","ulez",7
"5774",2023-05-28,"it","fifteen_minutes",2
"5775",2023-05-28,"it","insect",5
"5776",2023-05-28,"it","ulez",4
"5777",2023-05-28,"nl","fifteen_minutes",2
"5778",2023-05-29,"de","climate_lockdown",2
"5779",2023-05-29,"de","fifteen_minutes",1
"5780",2023-05-29,"de","insect",2
"5781",2023-05-29,"de","ulez",2
"5782",2023-05-29,"en","fifteen_minutes",9
"5783",2023-05-29,"en","insect",1
"5784",2023-05-29,"en","ulez",5
"5785",2023-05-29,"fr","fifteen_minutes",3
"5786",2023-05-29,"it","fifteen_minutes",2
"5787",2023-05-29,"it","insect",6
"5788",2023-05-29,"nl","fifteen_minutes",3
"5789",2023-05-29,"nl","insect",1
"5790",2023-05-29,"nl","ulez",1
"5791",2023-05-30,"de","insect",8
"5792",2023-05-30,"de","ulez",2
"5793",2023-05-30,"en","climate_lockdown",1
"5794",2023-05-30,"en","fifteen_minutes",5
"5795",2023-05-30,"en","ulez",7
"5796",2023-05-30,"fr","climate_lockdown",1
"5797",2023-05-30,"fr","fifteen_minutes",1
"5798",2023-05-30,"fr","ulez",7
"5799",2023-05-30,"it","fifteen_minutes",5
"5800",2023-05-30,"it","insect",1
"5801",2023-05-30,"it","ulez",3
"5802",2023-05-31,"de","fifteen_minutes",2
"5803",2023-05-31,"de","insect",9
"5804",2023-05-31,"en","fifteen_minutes",11
"5805",2023-05-31,"en","insect",2
"5806",2023-05-31,"en","ulez",4
"5807",2023-05-31,"fr","ulez",3
"5808",2023-05-31,"it","climate_lockdown",1
"5809",2023-05-31,"it","fifteen_minutes",5
"5810",2023-05-31,"it","insect",1
"5811",2023-05-31,"it","ulez",6
"5812",2023-06-01,"de","climate_lockdown",6
"5813",2023-06-01,"de","fifteen_minutes",4
"5814",2023-06-01,"de","insect",1
"5815",2023-06-01,"en","climate_lockdown",3
"5816",2023-06-01,"en","fifteen_minutes",8
"5817",2023-06-01,"en","insect",3
"5818",2023-06-01,"en","ulez",2
"5819",2023-06-01,"fr","fifteen_minutes",1
"5820",2023-06-01,"fr","insect",2
"5821",2023-06-01,"fr","ulez",3
"5822",2023-06-01,"it","fifteen_minutes",2
"5823",2023-06-01,"it","insect",4
"5824",2023-06-01,"it","ulez",7
"5825",2023-06-02,"de","climate_lockdown",5
"5826",2023-06-02,"de","fifteen_minutes",6
"5827",2023-06-02,"de","insect",1
"5828",2023-06-02,"en","climate_lockdown",4
"5829",2023-06-02,"en","fifteen_minutes",7
"5830",2023-06-02,"en","insect",1
"5831",2023-06-02,"en","ulez",3
"5832",2023-06-02,"fr","fifteen_minutes",1
"5833",2023-06-02,"fr","ulez",1
"5834",2023-06-02,"it","fifteen_minutes",2
"5835",2023-06-02,"it","insect",3
"5836",2023-06-02,"it","ulez",6
"5837",2023-06-02,"nl","climate_lockdown",1
"5838",2023-06-03,"de","climate_lockdown",2
"5839",2023-06-03,"de","fifteen_minutes",6
"5840",2023-06-03,"de","insect",1
"5841",2023-06-03,"en","climate_lockdown",1
"5842",2023-06-03,"en","fifteen_minutes",6
"5843",2023-06-03,"en","insect",2
"5844",2023-06-03,"en","ulez",4
"5845",2023-06-03,"fr","fifteen_minutes",2
"5846",2023-06-03,"fr","ulez",1
"5847",2023-06-03,"it","fifteen_minutes",2
"5848",2023-06-03,"it","ulez",1
"5849",2023-06-04,"de","climate_lockdown",1
"5850",2023-06-04,"de","fifteen_minutes",1
"5851",2023-06-04,"en","climate_lockdown",1
"5852",2023-06-04,"en","fifteen_minutes",8
"5853",2023-06-04,"en","insect",2
"5854",2023-06-04,"en","ulez",7
"5855",2023-06-04,"fr","climate_lockdown",2
"5856",2023-06-04,"fr","fifteen_minutes",1
"5857",2023-06-04,"it","fifteen_minutes",1
"5858",2023-06-04,"it","insect",3
"5859",2023-06-04,"it","ulez",4
"5860",2023-06-05,"de","climate_lockdown",4
"5861",2023-06-05,"de","fifteen_minutes",5
"5862",2023-06-05,"de","insect",6
"5863",2023-06-05,"de","ulez",5
"5864",2023-06-05,"en","climate_lockdown",1
"5865",2023-06-05,"en","fifteen_minutes",10
"5866",2023-06-05,"en","insect",2
"5867",2023-06-05,"en","ulez",4
"5868",2023-06-05,"fr","climate_lockdown",1
"5869",2023-06-05,"fr","ulez",1
"5870",2023-06-05,"it","fifteen_minutes",7
"5871",2023-06-05,"it","insect",1
"5872",2023-06-05,"nl","fifteen_minutes",4
"5873",2023-06-06,"de","climate_lockdown",2
"5874",2023-06-06,"de","fifteen_minutes",1
"5875",2023-06-06,"de","insect",3
"5876",2023-06-06,"de","ulez",4
"5877",2023-06-06,"en","fifteen_minutes",6
"5878",2023-06-06,"en","insect",3
"5879",2023-06-06,"en","ulez",8
"5880",2023-06-06,"fr","climate_lockdown",4
"5881",2023-06-06,"fr","fifteen_minutes",1
"5882",2023-06-06,"fr","insect",1
"5883",2023-06-06,"fr","ulez",1
