"","X","date","detected_language","topic","n"
"3527",3603,2022-11-22,"English","Insect Food",2
"3528",3604,2022-11-22,"English","ULEZ",6
"3529",3605,2022-11-22,"French","ULEZ",1
"3530",3606,2022-11-22,"Italian","Insect Food",8
"3531",3607,2022-11-23,"English","Fifteen Minute Cities",1
"3532",3608,2022-11-23,"English","ULEZ",6
"3533",3609,2022-11-23,"Italian","Insect Food",2
"3534",3610,2022-11-23,"Dutch","ULEZ",1
"3535",3611,2022-11-24,"German","Insect Food",4
"3536",3612,2022-11-24,"German","ULEZ",3
"3537",3613,2022-11-24,"English","Fifteen Minute Cities",2
"3538",3614,2022-11-24,"English","ULEZ",10
"3539",3615,2022-11-24,"French","ULEZ",1
"3540",3616,2022-11-24,"Italian","Insect Food",3
"3541",3617,2022-11-24,"Dutch","Insect Food",1
"3542",3618,2022-11-25,"German","Insect Food",1
"3543",3619,2022-11-25,"German","ULEZ",3
"3544",3620,2022-11-25,"English","Insect Food",3
"3545",3621,2022-11-25,"English","ULEZ",10
"3546",3622,2022-11-25,"French","Insect Food",2
"3547",3623,2022-11-25,"French","ULEZ",1
"3548",3624,2022-11-25,"Italian","Insect Food",1
"3549",3625,2022-11-25,"Dutch","Insect Food",1
"3550",3626,2022-11-25,"Dutch","ULEZ",2
"3551",3627,2022-11-26,"German","Insect Food",2
"3552",3628,2022-11-26,"German","ULEZ",1
"3553",3629,2022-11-26,"English","Insect Food",2
"3554",3630,2022-11-26,"English","ULEZ",8
"3555",3631,2022-11-26,"French","Climate Lockdown",2
"3556",3632,2022-11-26,"French","ULEZ",1
"3557",3633,2022-11-26,"Italian","Insect Food",4
"3558",3634,2022-11-26,"Dutch","Insect Food",2
"3559",3635,2022-11-26,"Dutch","ULEZ",2
"3560",3636,2022-11-27,"English","Insect Food",6
"3561",3637,2022-11-27,"English","ULEZ",5
"3562",3638,2022-11-27,"French","ULEZ",1
"3563",3639,2022-11-27,"Italian","Insect Food",2
"3564",3640,2022-11-27,"Italian","ULEZ",2
"3565",3641,2022-11-27,"Dutch","Insect Food",1
"3566",3642,2022-11-27,"Dutch","ULEZ",2
"3567",3643,2022-11-28,"English","Insect Food",3
"3568",3644,2022-11-28,"English","ULEZ",4
"3569",3645,2022-11-28,"Italian","Insect Food",2
"3570",3646,2022-11-28,"Italian","ULEZ",2
"3571",3647,2022-11-29,"German","Insect Food",1
"3572",3648,2022-11-29,"English","Insect Food",2
"3573",3649,2022-11-29,"English","ULEZ",10
"3574",3650,2022-11-30,"German","Climate Lockdown",3
"3575",3651,2022-11-30,"German","Insect Food",2
"3576",3652,2022-11-30,"German","ULEZ",1
"3577",3653,2022-11-30,"English","Fifteen Minute Cities",1
"3578",3654,2022-11-30,"English","ULEZ",5
"3579",3655,2022-11-30,"French","ULEZ",2
"3580",3656,2022-11-30,"Italian","Insect Food",4
"3581",3657,2022-11-30,"Italian","ULEZ",1
"3582",3658,2022-12-01,"English","Climate Lockdown",1
"3583",3659,2022-12-01,"English","Fifteen Minute Cities",3
"3584",3660,2022-12-01,"English","Insect Food",4
"3585",3661,2022-12-01,"English","ULEZ",5
"3586",3662,2022-12-01,"French","ULEZ",8
"3587",3663,2022-12-02,"German","ULEZ",3
"3588",3664,2022-12-02,"English","Fifteen Minute Cities",3
"3589",3665,2022-12-02,"English","Insect Food",1
"3590",3666,2022-12-02,"English","ULEZ",3
"3591",3667,2022-12-02,"Italian","ULEZ",2
"3592",3668,2022-12-03,"English","Climate Lockdown",4
"3593",3669,2022-12-03,"English","Fifteen Minute Cities",3
"3594",3670,2022-12-03,"English","ULEZ",3
"3595",3671,2022-12-03,"French","ULEZ",1
"3596",3672,2022-12-03,"Italian","Insect Food",4
"3597",3673,2022-12-03,"Italian","ULEZ",1
"3598",3674,2022-12-04,"English","Climate Lockdown",8
"3599",3675,2022-12-04,"English","Fifteen Minute Cities",2
"3600",3676,2022-12-04,"English","Insect Food",1
"3601",3677,2022-12-04,"English","ULEZ",2
"3602",3678,2022-12-04,"Italian","Insect Food",1
"3603",3679,2022-12-04,"Dutch","ULEZ",1
"3604",3680,2022-12-05,"German","Climate Lockdown",4
"3605",3681,2022-12-05,"German","Fifteen Minute Cities",6
"3606",3682,2022-12-05,"German","Insect Food",2
"3607",3683,2022-12-05,"German","ULEZ",2
"3608",3684,2022-12-05,"English","Climate Lockdown",27
"3609",3685,2022-12-05,"English","Fifteen Minute Cities",8
"3610",3686,2022-12-05,"English","Insect Food",1
"3611",3687,2022-12-05,"English","ULEZ",2
"3612",3688,2022-12-05,"French","Climate Lockdown",3
"3613",3689,2022-12-05,"French","Fifteen Minute Cities",7
"3614",3690,2022-12-05,"French","ULEZ",2
"3615",3691,2022-12-05,"Italian","Insect Food",1
"3616",3692,2022-12-05,"Dutch","Climate Lockdown",1
"3617",3693,2022-12-05,"Dutch","Fifteen Minute Cities",2
"3618",3694,2022-12-05,"Dutch","ULEZ",1
"3619",3695,2022-12-06,"German","Climate Lockdown",6
"3620",3696,2022-12-06,"German","Fifteen Minute Cities",3
"3621",3697,2022-12-06,"German","Insect Food",4
"3622",3698,2022-12-06,"English","Climate Lockdown",27
"3623",3699,2022-12-06,"English","Fifteen Minute Cities",11
"3624",3700,2022-12-06,"English","ULEZ",5
"3625",3701,2022-12-06,"French","Climate Lockdown",8
"3626",3702,2022-12-06,"French","Fifteen Minute Cities",4
"3627",3703,2022-12-06,"French","ULEZ",2
"3628",3704,2022-12-06,"Italian","Climate Lockdown",5
"3629",3705,2022-12-06,"Italian","Fifteen Minute Cities",5
"3630",3706,2022-12-06,"Italian","Insect Food",1
"3631",3707,2022-12-06,"Italian","ULEZ",5
"3632",3708,2022-12-06,"Dutch","Climate Lockdown",2
"3633",3709,2022-12-06,"Dutch","Fifteen Minute Cities",3
"3634",3710,2022-12-06,"Dutch","Insect Food",1
"3635",3711,2022-12-06,"Dutch","ULEZ",1
"3636",3712,2022-12-07,"German","Climate Lockdown",4
"3637",3713,2022-12-07,"German","Fifteen Minute Cities",3
"3638",3714,2022-12-07,"German","Insect Food",7
"3639",3715,2022-12-07,"English","Climate Lockdown",16
"3640",3716,2022-12-07,"English","Fifteen Minute Cities",11
"3641",3717,2022-12-07,"English","Insect Food",1
"3642",3718,2022-12-07,"English","ULEZ",15
"3643",3719,2022-12-07,"Italian","Climate Lockdown",1
"3644",3720,2022-12-07,"Dutch","Climate Lockdown",2
"3645",3721,2022-12-08,"German","Climate Lockdown",12
"3646",3722,2022-12-08,"German","Fifteen Minute Cities",2
"3647",3723,2022-12-08,"English","Climate Lockdown",11
"3648",3724,2022-12-08,"English","Fifteen Minute Cities",10
"3649",3725,2022-12-08,"English","ULEZ",7
"3650",3726,2022-12-08,"French","ULEZ",2
"3651",3727,2022-12-08,"Italian","Climate Lockdown",1
"3652",3728,2022-12-08,"Italian","Fifteen Minute Cities",1
"3653",3729,2022-12-08,"Italian","Insect Food",3
"3654",3730,2022-12-08,"Dutch","Climate Lockdown",2
"3655",3731,2022-12-08,"Dutch","Fifteen Minute Cities",4
"3656",3732,2022-12-08,"Dutch","ULEZ",3
"3657",3733,2022-12-09,"German","Climate Lockdown",6
"3658",3734,2022-12-09,"German","Fifteen Minute Cities",7
"3659",3735,2022-12-09,"German","ULEZ",1
"3660",3736,2022-12-09,"English","Climate Lockdown",8
"3661",3737,2022-12-09,"English","Fifteen Minute Cities",1
"3662",3738,2022-12-09,"English","ULEZ",9
"3663",3739,2022-12-09,"French","Climate Lockdown",5
"3664",3740,2022-12-09,"French","Fifteen Minute Cities",3
"3665",3741,2022-12-09,"Italian","Climate Lockdown",1
"3666",3742,2022-12-09,"Italian","Fifteen Minute Cities",1
"3667",3743,2022-12-09,"Italian","Insect Food",1
"3668",3744,2022-12-09,"Italian","ULEZ",1
"3669",3745,2022-12-09,"Dutch","Climate Lockdown",2
"3670",3746,2022-12-09,"Dutch","ULEZ",1
"3671",3747,2022-12-10,"German","Climate Lockdown",9
"3672",3748,2022-12-10,"German","Fifteen Minute Cities",10
"3673",3749,2022-12-10,"German","ULEZ",1
"3674",3750,2022-12-10,"English","Climate Lockdown",6
"3675",3751,2022-12-10,"English","Fifteen Minute Cities",1
"3676",3752,2022-12-10,"French","Climate Lockdown",6
"3677",3753,2022-12-10,"Italian","Climate Lockdown",8
"3678",3754,2022-12-10,"Italian","Insect Food",2
"3679",3755,2022-12-10,"Dutch","Climate Lockdown",1
"3680",3756,2022-12-10,"Dutch","Fifteen Minute Cities",1
"3681",3757,2022-12-11,"German","Climate Lockdown",9
"3682",3758,2022-12-11,"German","Fifteen Minute Cities",1
"3683",3759,2022-12-11,"German","ULEZ",3
"3684",3760,2022-12-11,"English","Climate Lockdown",8
"3685",3761,2022-12-11,"English","Fifteen Minute Cities",5
"3686",3762,2022-12-11,"English","ULEZ",2
"3687",3763,2022-12-11,"French","Climate Lockdown",3
"3688",3764,2022-12-11,"French","Fifteen Minute Cities",1
"3689",3765,2022-12-11,"French","Insect Food",4
"3690",3766,2022-12-11,"French","ULEZ",4
"3691",3767,2022-12-11,"Italian","Climate Lockdown",3
"3692",3768,2022-12-11,"Italian","Fifteen Minute Cities",1
"3693",3769,2022-12-11,"Italian","Insect Food",6
"3694",3770,2022-12-11,"Dutch","Climate Lockdown",4
"3695",3771,2022-12-11,"Dutch","ULEZ",1
"3696",3772,2022-12-12,"German","Climate Lockdown",3
"3697",3773,2022-12-12,"German","Fifteen Minute Cities",10
"3698",3774,2022-12-12,"German","Insect Food",3
"3699",3775,2022-12-12,"English","Climate Lockdown",8
"3700",3776,2022-12-12,"English","Fifteen Minute Cities",1
"3701",3777,2022-12-12,"English","Insect Food",1
"3702",3778,2022-12-12,"English","ULEZ",2
"3703",3779,2022-12-12,"French","Insect Food",1
"3704",3780,2022-12-12,"French","ULEZ",6
"3705",3781,2022-12-12,"Italian","Climate Lockdown",2
"3706",3782,2022-12-12,"Italian","ULEZ",1
"3707",3783,2022-12-13,"German","Climate Lockdown",4
"3708",3784,2022-12-13,"German","Fifteen Minute Cities",11
"3709",3785,2022-12-13,"German","ULEZ",1
"3710",3786,2022-12-13,"English","Climate Lockdown",2
"3711",3787,2022-12-13,"English","Fifteen Minute Cities",5
"3712",3788,2022-12-13,"English","ULEZ",7
"3713",3789,2022-12-13,"French","Climate Lockdown",1
"3714",3790,2022-12-13,"French","Fifteen Minute Cities",1
"3715",3791,2022-12-13,"French","ULEZ",1
"3716",3792,2022-12-13,"Italian","Climate Lockdown",3
"3717",3793,2022-12-13,"Italian","Fifteen Minute Cities",2
"3718",3794,2022-12-13,"Dutch","Fifteen Minute Cities",3
"3719",3795,2022-12-14,"German","Climate Lockdown",2
"3720",3796,2022-12-14,"German","Fifteen Minute Cities",10
"3721",3797,2022-12-14,"German","ULEZ",2
"3722",3798,2022-12-14,"English","Climate Lockdown",4
"3723",3799,2022-12-14,"English","Fifteen Minute Cities",3
"3724",3800,2022-12-14,"English","ULEZ",7
"3725",3801,2022-12-14,"French","Climate Lockdown",3
"3726",3802,2022-12-14,"French","Fifteen Minute Cities",1
"3727",3803,2022-12-14,"Dutch","Fifteen Minute Cities",1
"3728",3804,2022-12-14,"Dutch","ULEZ",1
"3729",3805,2022-12-15,"German","Climate Lockdown",1
"3730",3806,2022-12-15,"German","Fifteen Minute Cities",3
"3731",3807,2022-12-15,"German","ULEZ",2
"3732",3808,2022-12-15,"English","Climate Lockdown",3
"3733",3809,2022-12-15,"English","Fifteen Minute Cities",1
"3734",3810,2022-12-15,"English","ULEZ",4
"3735",3811,2022-12-15,"French","Climate Lockdown",4
"3736",3812,2022-12-15,"French","Fifteen Minute Cities",11
"3737",3813,2022-12-15,"French","ULEZ",8
"3738",3814,2022-12-15,"Italian","Fifteen Minute Cities",1
"3739",3815,2022-12-15,"Italian","ULEZ",2
"3740",3816,2022-12-16,"German","Climate Lockdown",1
"3741",3817,2022-12-16,"German","Fifteen Minute Cities",2
"3742",3818,2022-12-16,"German","ULEZ",4
"3743",3819,2022-12-16,"English","ULEZ",8
"3744",3820,2022-12-16,"French","Fifteen Minute Cities",1
"3745",3821,2022-12-16,"French","ULEZ",8
"3746",3822,2022-12-16,"Italian","Climate Lockdown",1
"3747",3823,2022-12-16,"Italian","Insect Food",2
"3748",3824,2022-12-16,"Dutch","ULEZ",1
"3749",3825,2022-12-17,"German","Climate Lockdown",1
"3750",3826,2022-12-17,"German","Fifteen Minute Cities",1
"3751",3827,2022-12-17,"German","ULEZ",5
"3752",3828,2022-12-17,"English","Climate Lockdown",5
"3753",3829,2022-12-17,"English","Fifteen Minute Cities",2
"3754",3830,2022-12-17,"English","ULEZ",2
"3755",3831,2022-12-17,"French","Climate Lockdown",1
"3756",3832,2022-12-17,"French","ULEZ",2
"3757",3833,2022-12-17,"Italian","Climate Lockdown",1
"3758",3834,2022-12-17,"Italian","Fifteen Minute Cities",3
"3759",3835,2022-12-17,"Italian","Insect Food",4
"3760",3836,2022-12-17,"Dutch","Fifteen Minute Cities",1
"3761",3837,2022-12-17,"Dutch","Insect Food",1
"3762",3838,2022-12-18,"German","ULEZ",3
"3763",3839,2022-12-18,"English","Climate Lockdown",4
"3764",3840,2022-12-18,"English","Fifteen Minute Cities",4
"3765",3841,2022-12-18,"English","Insect Food",2
"3766",3842,2022-12-18,"English","ULEZ",3
"3767",3843,2022-12-18,"French","Climate Lockdown",2
"3768",3844,2022-12-18,"French","Fifteen Minute Cities",2
"3769",3845,2022-12-18,"Italian","Insect Food",1
"3770",3846,2022-12-18,"Dutch","Climate Lockdown",1
"3771",3847,2022-12-18,"Dutch","Fifteen Minute Cities",1
"3772",3848,2022-12-18,"Dutch","ULEZ",2
"3773",3849,2022-12-19,"German","Climate Lockdown",3
"3774",3850,2022-12-19,"German","ULEZ",4
"3775",3851,2022-12-19,"English","Climate Lockdown",2
"3776",3852,2022-12-19,"English","Fifteen Minute Cities",1
"3777",3853,2022-12-19,"English","Insect Food",1
"3778",3854,2022-12-19,"English","ULEZ",7
"3779",3855,2022-12-19,"French","Climate Lockdown",1
"3780",3856,2022-12-19,"French","ULEZ",1
"3781",3857,2022-12-19,"Italian","Insect Food",1
"3782",3858,2022-12-19,"Dutch","ULEZ",2
"3783",3859,2022-12-20,"German","Climate Lockdown",1
"3784",3860,2022-12-20,"German","Insect Food",2
"3785",3861,2022-12-20,"German","ULEZ",2
"3786",3862,2022-12-20,"English","Climate Lockdown",1
"3787",3863,2022-12-20,"English","Insect Food",1
"3788",3864,2022-12-20,"English","ULEZ",5
"3789",3865,2022-12-20,"French","ULEZ",3
"3790",3866,2022-12-20,"Italian","Climate Lockdown",1
"3791",3867,2022-12-20,"Italian","Insect Food",2
"3792",3868,2022-12-20,"Italian","ULEZ",1
"3793",3869,2022-12-21,"German","Climate Lockdown",6
"3794",3870,2022-12-21,"German","Fifteen Minute Cities",6
"3795",3871,2022-12-21,"German","ULEZ",2
"3796",3872,2022-12-21,"English","Climate Lockdown",11
"3797",3873,2022-12-21,"English","Fifteen Minute Cities",5
"3798",3874,2022-12-21,"English","Insect Food",1
"3799",3875,2022-12-21,"English","ULEZ",4
"3800",3876,2022-12-21,"French","ULEZ",1
"3801",3877,2022-12-21,"Italian","Climate Lockdown",1
"3802",3878,2022-12-21,"Italian","Insect Food",2
"3803",3879,2022-12-21,"Dutch","ULEZ",3
"3804",3880,2022-12-22,"German","Climate Lockdown",19
"3805",3881,2022-12-22,"German","Fifteen Minute Cities",14
"3806",3882,2022-12-22,"German","Insect Food",1
"3807",3883,2022-12-22,"German","ULEZ",1
"3808",3884,2022-12-22,"English","Climate Lockdown",7
"3809",3885,2022-12-22,"English","Fifteen Minute Cities",2
"3810",3886,2022-12-22,"English","Insect Food",4
"3811",3887,2022-12-22,"Italian","Insect Food",5
"3812",3888,2022-12-22,"Dutch","Climate Lockdown",1
"3813",3889,2022-12-22,"Dutch","Insect Food",1
"3814",3890,2022-12-23,"German","Climate Lockdown",10
"3815",3891,2022-12-23,"German","Fifteen Minute Cities",7
"3816",3892,2022-12-23,"German","Insect Food",1
"3817",3893,2022-12-23,"German","ULEZ",2
"3818",3894,2022-12-23,"English","Climate Lockdown",4
"3819",3895,2022-12-23,"English","Fifteen Minute Cities",5
"3820",3896,2022-12-23,"French","Climate Lockdown",3
"3821",3897,2022-12-23,"French","Fifteen Minute Cities",1
"3822",3898,2022-12-23,"French","ULEZ",9
"3823",3899,2022-12-23,"Dutch","ULEZ",1
"3824",3900,2022-12-24,"German","Climate Lockdown",1
"3825",3901,2022-12-24,"German","Insect Food",2
"3826",3902,2022-12-24,"English","Insect Food",1
"3827",3903,2022-12-24,"English","ULEZ",2
"3828",3904,2022-12-24,"Italian","Insect Food",5
"3829",3905,2022-12-25,"German","Climate Lockdown",1
"3830",3906,2022-12-25,"German","Insect Food",1
"3831",3907,2022-12-25,"German","ULEZ",1
"3832",3908,2022-12-25,"English","Climate Lockdown",2
"3833",3909,2022-12-25,"French","ULEZ",2
"3834",3910,2022-12-25,"Dutch","Insect Food",1
"3835",3911,2022-12-26,"English","Climate Lockdown",7
"3836",3912,2022-12-26,"English","Fifteen Minute Cities",2
"3837",3913,2022-12-26,"French","ULEZ",8
"3838",3914,2022-12-26,"Italian","Fifteen Minute Cities",1
"3839",3915,2022-12-26,"Italian","Insect Food",2
"3840",3916,2022-12-26,"Italian","ULEZ",2
"3841",3917,2022-12-27,"German","Climate Lockdown",2
"3842",3918,2022-12-27,"German","Insect Food",1
"3843",3919,2022-12-27,"English","Climate Lockdown",3
"3844",3920,2022-12-27,"English","Fifteen Minute Cities",5
"3845",3921,2022-12-27,"English","Insect Food",4
"3846",3922,2022-12-27,"English","ULEZ",4
"3847",3923,2022-12-27,"French","Climate Lockdown",1
"3848",3924,2022-12-27,"French","ULEZ",3
"3849",3925,2022-12-27,"Italian","Insect Food",4
"3850",3926,2022-12-27,"Dutch","ULEZ",1
"3851",3927,2022-12-28,"German","Climate Lockdown",5
"3852",3928,2022-12-28,"German","Fifteen Minute Cities",9
"3853",3929,2022-12-28,"German","Insect Food",1
"3854",3930,2022-12-28,"German","ULEZ",2
"3855",3931,2022-12-28,"English","Climate Lockdown",5
"3856",3932,2022-12-28,"English","Fifteen Minute Cities",12
"3857",3933,2022-12-28,"English","Insect Food",3
"3858",3934,2022-12-28,"English","ULEZ",10
"3859",3935,2022-12-28,"French","Fifteen Minute Cities",1
"3860",3936,2022-12-28,"French","Insect Food",3
"3861",3937,2022-12-28,"French","ULEZ",2
"3862",3938,2022-12-28,"Italian","ULEZ",2
"3863",3939,2022-12-28,"Dutch","Fifteen Minute Cities",2
"3864",3940,2022-12-28,"Dutch","Insect Food",1
"3865",3941,2022-12-28,"Dutch","ULEZ",4
"3866",3942,2022-12-29,"German","Climate Lockdown",2
"3867",3943,2022-12-29,"German","Fifteen Minute Cities",15
"3868",3944,2022-12-29,"German","ULEZ",13
"3869",3945,2022-12-29,"English","Climate Lockdown",6
"3870",3946,2022-12-29,"English","Fifteen Minute Cities",11
"3871",3947,2022-12-29,"English","Insect Food",1
"3872",3948,2022-12-29,"English","ULEZ",3
"3873",3949,2022-12-29,"French","ULEZ",1
"3874",3950,2022-12-29,"Italian","Insect Food",4
"3875",3951,2022-12-29,"Italian","ULEZ",2
"3876",3952,2022-12-29,"Dutch","Climate Lockdown",1
"3877",3953,2022-12-30,"German","Climate Lockdown",1
"3878",3954,2022-12-30,"German","Fifteen Minute Cities",1
"3879",3955,2022-12-30,"German","Insect Food",1
"3880",3956,2022-12-30,"German","ULEZ",1
"3881",3957,2022-12-30,"English","Climate Lockdown",11
"3882",3958,2022-12-30,"English","Fifteen Minute Cities",13
"3883",3959,2022-12-30,"English","ULEZ",6
"3884",3960,2022-12-30,"French","Fifteen Minute Cities",2
"3885",3961,2022-12-30,"Italian","Insect Food",1
"3886",3962,2022-12-30,"Dutch","Fifteen Minute Cities",2
"3887",3963,2022-12-30,"Dutch","ULEZ",1
"3888",3964,2022-12-31,"English","Climate Lockdown",8
"3889",3965,2022-12-31,"English","Fifteen Minute Cities",9
"3890",3966,2022-12-31,"English","Insect Food",2
"3891",3967,2022-12-31,"English","ULEZ",7
"3892",3968,2022-12-31,"Italian","Climate Lockdown",1
"3893",3969,2022-12-31,"Italian","ULEZ",1
"3894",3970,2022-12-31,"Dutch","ULEZ",2
"3895",3971,2023-01-01,"German","Climate Lockdown",4
"3896",3972,2023-01-01,"German","Fifteen Minute Cities",2
"3897",3973,2023-01-01,"English","Climate Lockdown",6
"3898",3974,2023-01-01,"English","Fifteen Minute Cities",8
"3899",3975,2023-01-01,"English","Insect Food",3
"3900",3976,2023-01-01,"English","ULEZ",4
"3901",3977,2023-01-01,"French","Fifteen Minute Cities",1
"3902",3978,2023-01-01,"French","Insect Food",2
"3903",3979,2023-01-01,"Italian","Climate Lockdown",1
"3904",3980,2023-01-01,"Italian","Insect Food",1
"3905",3981,2023-01-01,"Dutch","Fifteen Minute Cities",1
"3906",3982,2023-01-02,"German","Climate Lockdown",14
"3907",3983,2023-01-02,"German","Fifteen Minute Cities",2
"3908",3984,2023-01-02,"English","Climate Lockdown",8
"3909",3985,2023-01-02,"English","Fifteen Minute Cities",8
"3910",3986,2023-01-02,"English","Insect Food",1
"3911",3987,2023-01-02,"English","ULEZ",3
"3912",3988,2023-01-02,"Italian","Climate Lockdown",2
"3913",3989,2023-01-02,"Italian","Fifteen Minute Cities",1
"3914",3990,2023-01-02,"Italian","Insect Food",1
"3915",3991,2023-01-02,"Dutch","Climate Lockdown",1
"3916",3992,2023-01-02,"Dutch","Fifteen Minute Cities",1
"3917",3993,2023-01-02,"Dutch","Insect Food",1
"3918",3994,2023-01-02,"Dutch","ULEZ",1
"3919",3995,2023-01-03,"German","Climate Lockdown",1
"3920",3996,2023-01-03,"German","Fifteen Minute Cities",4
"3921",3997,2023-01-03,"German","ULEZ",1
"3922",3998,2023-01-03,"English","Climate Lockdown",5
"3923",3999,2023-01-03,"English","Fifteen Minute Cities",5
"3924",4000,2023-01-03,"English","Insect Food",1
"3925",4001,2023-01-03,"English","ULEZ",4
"3926",4002,2023-01-03,"Italian","Insect Food",2
"3927",4003,2023-01-03,"Dutch","Climate Lockdown",1
"3928",4004,2023-01-03,"Dutch","Insect Food",1
